english,lunyoro
[GENERAL] to blow at someone who is either in pain or needs fresh air,okuhuutirira
[GENERAL] to blow the fire in order to keep it alite,okuhuutirira
[GENERAL] to move in a haphazard manner,okuhuuyuura
[GENERAL] to move all over the place trying to locate something,okuhuuza
[GENERAL] to get finished,okuhwa
[GENERAL] to be completely finished,okuhwaho
[GENERAL] to be amnihilated,okuhwaho
[GENERAL] a be or feel light,okuhwahuuka
[GENERAL] to do something without any hesitation,okuhwama
[GENERAL] to hesitate,okuhwama
[GENERAL] (of flies) to loiter all over the place or on something,okuhwama
[GENERAL] to get finished,okuhwamu
[GENERAL] to be separated,okuhwanaho
[GENERAL] to lose concentration,okuhwaziira
[GENERAL] to whisper to somebody,okuhwehura
[GENERAL] (of cows) to stop giving milk,okuhweisa
"[GENERAL] to flatter somebody with an aim of achieving something, usually done to somebody in position of influence",okuhwekahweka
[GENERAL] to dose,okuhwekera
[GENERAL] (of fire) to die out,okuhwekerera
[GENERAL] to try to locate something with difficulty especially when there is darkness,okuhwengeza
[GENERAL] to help or assist,okuhwera
[GENERAL] to become impossible to see,okuhwera
[GENERAL] to be destroyed completely,okuhwerekerera
[GENERAL] to dissolve,okuhwerera
[GENERAL] to die down,okuhwerera
[GENERAL] to wear out,okuhwerera
[GENERAL] to be dispersed,okuhwerera
"[GENERAL] to be able to see clearly as a result of an illumination from a source that produces light eg the sun, fire",okuhweza
[GENERAL] to be civilised or intelligent,okuhweza
[GENERAL] to whisper especially of young children in the presence of a superior person,okuhwihwisa
[GENERAL] to grow very old,okuhwita
[GENERAL] (of time) to get dark,okuhwizima
[GENERAL] to spread about,okujaakara
[GENERAL] to wander,okujaayana
[GENERAL] to move your tongue over the surface of something in order to eat or drink it,okujaba
[GENERAL] to do something haphazzardly,okujabajaba
[GENERAL] to fall in mud or water and become wet all over,okujabama
[GENERAL] to make untidy,okujabanga
[GENERAL] to be shabby,okujabiirira
[GENERAL] to have a bushy body,okujabiirira
[GENERAL] to immerse something into water,okujabika
[GENERAL] to emerge from water or to cross a swamp,okujabuka
"[GENERAL] to eat food before the time of the meal especially from the kitchen, and sometimes when it is not yet ready",okujabura
[GENERAL] to wash a baby or feverish person with a concoction of herbs,okujaburira
[GENERAL] to scoup something out of a liquid,okujabuura
[GENERAL] to walk in water,okujabuza
[GENERAL] to be hairly,okujagaata
[GENERAL] to have many leaves,okujagaata
[GENERAL] to be restless having seen somebody trying to show off and demonstrate that one knows better how to handle a particular circumstance,okujagaasa
[GENERAL] to be restless,okujagajaga
[GENERAL] to do things haphazadly that is not in the right way,okujagambura
[GENERAL] to move about with excitement,okujaganya
[GENERAL] to be excited,okujagarara
[GENERAL] to notch the ear,okujagura
[GENERAL] to celebrate,okujaguza
[GENERAL] to feel comfortable,okujajama
[GENERAL] to do things haphazardly,okujajura
[GENERAL] to snatch something from somebody forcefully and severely,okujakura
[GENERAL] to snatch,okujandura
[GENERAL] take something by surprise,okujanduura
[GENERAL] (of hair) to stand out stiff,okujangarara
[GENERAL] to spread,okujanjaara
[GENERAL] to open something that has been folded,okujanjamura
[GENERAL] (of flowers) to unfold,okujanjamura
[GENERAL] to tie loosely or tread gingerly,okujanjarika
[GENERAL] to loiter,okujarajara
"[GENERAL] to enjoy a life of priviledges, comfort and favours",okujarama
[GENERAL] to spread out things offered for sale especially on the streets in the market,okujarika
[GENERAL] to put too much water in something especially food,okujeebeera
[GENERAL] to disobey,okujeema
[GENERAL] to convice someone to accept something,okujeemuura
"[GENERAL] to punish someone who is badly behaved, with the aim of changing their behaviours",okujeemuura
[GENERAL] to be loose,okujega
[GENERAL] to make short sharp sounds quickly one after the other,okujegemba
[GENERAL] to become sodden,okujenga
[GENERAL] to compose songs about cows,okujenga
[GENERAL] to break into pieces by hitting,okujenjagura
[GENERAL] to refuse to to do something that you are required to do,okujenjema
[GENERAL] to tie something loosely,okujenjereka
[GENERAL] to weave neatly,okujerenga
[GENERAL] to deliver the first child among women or to produce the first time among animals,okujigaija
[GENERAL] to grow very fat and short and one moves in a funny way,okujiginya
[GENERAL] to be angry or to feel great displeasure or hostility towards someone or something caused by a sense of injury or wrong,okujinyika
[GENERAL] to be serious when doing something,okujinyika
[GENERAL] to be very angry,okujiriiza
[GENERAL] to be dislocated or sustain multiple fractures,okujogoka
[GENERAL] to rot and contain maggots,okujogonya
[GENERAL] to sort or select something or somebody from others,okujogoora
[GENERAL] (of a plant) to grow well on fertile soil,okujoimoka
[GENERAL] to remove fibers from a banana plant using hands,okujojora
[GENERAL] to dilute a drink,okujojora
[GENERAL] to become very soft,okujongoma
[GENERAL] to remove something from one place to another,okujonjogora
[GENERAL] to walk on heels or on side of feet because of pain elsewhere on the feet,okujonjogera
[GENERAL] to find something that is hidden deep amongst others,okujonjora
[GENERAL] to show lack of self confidence,okujoobeera
[GENERAL] to look down upon somebody or something,okujooga
[GENERAL] to piss,okujoroga
[GENERAL] knee,okuju
[GENERAL] to have ones body and clothes wet,okujuba
[GENERAL] to fish,okujuba
[GENERAL] to speak with too much speed and leave some words incomplete while giving a speech,okujubajuba
[GENERAL] to do something in a hurried and improper way,okujubajuba
[GENERAL] to come out of water,okujubuka
[CULTURE_AND_TRADITION] to pay bride price,okujuga
"[COMMON_ANIMALS] (of some animals) to make a sound e.g.cows, goats, sheep",okujuga
[GENERAL] to charge something dearly,okujugisa
[CULTURE_AND_TRADITION] to ask for bridewealth or dowry,okujugisa
"[CULTURE_AND_TRADITION] to chose cows for dowry but the people chosing are not satisfied with cows they have chosen, they keep bringing others and if the former are not satisfied they will still ask for others",okujugumbya
[GENERAL] to operate bellows in black smith forge,okujuguta
[GENERAL] to throw away something with force,okujuguta
[GENERAL] to break (said of the day) when the sun shows initial signs of raising,okujuguta
[GENERAL] to encourage somebody to do something,okujugutirira
[GENERAL] to make fire,okujugutirira
[GENERAL] to burn or roast something in patches(not whole),okujujura
[GENERAL] to grow very fat,okujujuuka
[GENERAL] to compete,okujukaana
[GENERAL] to insult,okujuma
[CULTURE_AND_TRADITION] (in former traditional marriage) to bring bride price quickly and claim a wife without her consent,okujumba
[GENERAL] to conserve fire in the fire place by covering it with ash,kujumbika
"[GENERAL] to bake potatoes,maize or cassava in fire",okujumbika
[GENERAL] to dash out from somewhere,okujumbuka
[GENERAL] to discover,okujumbura
[GENERAL] to remove something that is being baked in fire,okujumbura
[GENERAL] to administer herbal medicine by chewing it and then spitting in the mouth of the sick child,okujumburira
[GENERAL] to make a deep sound especially by cows,okujumeera
[GENERAL] to bitterly criticize an action or behaviour,okujumirira
[GENERAL] to save somebody or something from something,okujuna
[GENERAL] to accuse somebody of something,okujunaana
[GENERAL] to be rotten and smell bad,okujunda
[GENERAL] to dehusk grain by rubbing it between the hands,okujunga
[GENERAL] to dehask finger millet or sorghum with the hands to get fine grains,okujungirira
"[GOVERNANCE_AND_ADMINISTRATION] to announce something, usually to the king",okujunisa
[GENERAL] to remove maize seeds from the cob,okujunjugura
"[GENERAL] to say something in a way that is not loud or clear enough, so that words are hard to understand",okujunjuma
[GENERAL] to grow fast and the physical structure exceeds the actual years someone or something has,okujunjumuka
[GENERAL] to make a sound that bees make while flying,okujunjuuta
[GENERAL] to pester someone whom you had earlier annoyed wanting him to give you something,okujunjuuta
[GENERAL] (religion) to be saved or delivered from sin,okujunwa
[GENERAL] to remember longingly or with regret,okujura
[LEGAL_AND_LAW_MATTERS] to testify,okujurira
[GENERAL] to solemnly affirm that something is true,okujurira
[GENERAL] to appeal,okujurira
[GENERAL] to apply in a higher court for the reversal of the decision or judgement of the lower court,okujuriza
"[GENERAL] to talk incoherently and say things which are not in order, uncoordinated and which are difficult to understand",okujurunga
[GENERAL] to scold or to criticise someone severely and angrily for something he or she has done,okujuukirira
[GENERAL] to be naive,okujuumagira
[GENERAL] to look down as when ashamed,okujuumagira
[GENERAL] to lie face down or up-side down,okujuumara
[GENERAL] to stop living or to lose life,okujuumara
[GENERAL] to be overturned,okujuumara
[GENERAL] to put something upside down,okujuumika
[GENERAL] to turn something or somebody the right way up,okujuumuura
[GENERAL] to turn something upside down,okujuumuura
[GENERAL] to remove an item of clothing or adornment,okujuura
[GENERAL] to do something haphazardly,okujuyajuya
[GENERAL] to disorganise,okujuyanga
[GENERAL] to bleed,okujwa
[GENERAL] to shine,okujwa
[GENERAL] to leak (of a liquid or gas),okujwa
[GENERAL] to have collective support from others during an activity,okujwagirira
[GENERAL] to separate,okujwagura
[GENERAL] to do something with enthusiasm,okujwahukira
[GENERAL] to have a relationship or a basis for correlation,okujwana
[GENERAL] to mix,okujwanga
[GENERAL] to wear something or item of clothing or any object on the body,okujwara
[GENERAL] to engage someone in a heated debate or insult someone in a heated argument or fight,okujwara
[GENERAL] to represent,okujwekera
[GENERAL] (of a fire) to destroy something completely,okujwenza
[GENERAL] to rustle,okukaabuuza
[GENERAL] to be strong,okukaakaara
[GENERAL] to ask hard questions to someone or a group,okukaakabika
[GENERAL] to falsely accuse someone or blame him or her for something which he or she does not know,okukaakatika
[GENERAL] to move slowly,okukaanyuka
[COMMON_ANIMALS] to put additional timber on a cattle kraal or pen,okukaara
"[GENERAL] to be severe, said of sunshine or pestilence",okukaaraama
[GENERAL] to angrily stick to your demand or position,okukaaraama
[GENERAL] to knead mud or clay with feet by pressing it continously,okukaata
[GENERAL] 1) to force something onto another.2) to put something loosely onto another. 3) to paste,okukaatiika
[GENERAL] to beat someone and leave marks on the body,okukaatiika
[GENERAL] to move while making a loud sound especially when moving in a group,okukaatuuza
[GENERAL] to pass out or to die,okukaba
[GENERAL] to dig deep and shatter soil clods in preparation for planting or sowing,okukabara
[GENERAL] to speak to someone roughly and in a way that indicates anger,okukabuka
[GENERAL] to grow strong and sometimes fatter,okukabura
[GENERAL] to sense something or somebody using the nose,okukaga
[GENERAL] to harden (often due to old age or going through difficult conditions),okukagata
[GENERAL] to breath in to ascertain the source of a smell,okukagirira
[GENERAL] (of women) to grow very old,okukaikura
[GENERAL] to force someone to do something he or she never wanted to do,okukaka
[GENERAL] to make sound like that of a tree breaking or being felled,okukaka
"[GENERAL] to become fat, to put on much weight",okukaka
[GENERAL] to compel,okukaka
[GENERAL] to force oneself to do something,okukakanisa
[GENERAL] to move in a big mass or as a group,okukakaza
"[COMMON_ANIMALS] to squeeze the teats of a cow,goat etc to get milk",okukama
[GENERAL] to become very rich or to live an easy life; to acquire power,okukamahara
[COMMON_ANIMALS] to milk a cow that has lost its calf by giving it a hide to lick as it is being milked,okukama-obwasi
[GENERAL] to seize something or somebody forcefully,okukamata
[GENERAL] to become rough,okukamba
[GENERAL] to feel pain in the muscles so that one cannot easily move,okukambarara
[GENERAL] to camp,okukambiika
[GENERAL] to lose roof,okukambuka
[GENERAL] to become emanciated,okukambuka
[GENERAL] to demolish a structure,okukambuura
[GENERAL] to remove grass from a roof of a grass thatched house,okukambuura
[COMMON_ANIMALS] to milk so much from the udder and leave too little for the calf,okukamiirira
[GENERAL] to be partially dry,okukamuuka
"[GENERAL] to click the tongue and make a short,sharp sound, often as a way to insult someone",okukana
[GENERAL] to cut a skin into strips or to cut off the edges of a skin,okukana
[GENERAL] to breath with difficulties,okukanagira
[GENERAL] to refuse to do something,okukanama
[GENERAL] to do something with all one's strength,okukanama
[GENERAL] to hit repeatedly,okukananga
[GENERAL] to lock the door very tightly so that it is very hard to open it,okukanangirira
[GENERAL] to tighten something with nails,okukanantirira
[GENERAL] to knead with hands,okukanda
[GENERAL] to go wild (said of a garden or plantation),okukanda
[GENERAL] to clear a jungle or bush that had overgrown,okukanduura
[GENERAL] to frighten someone or something,okukanga
[GENERAL] to visit a place for a short time,okukanga
[GENERAL] to hit hard with an object,okukangaata
[GENERAL] to make something firm by hitting it e.g. a nail,okukangaatira
[GENERAL] to be startled,okukangarana
[GENERAL] to move up and down with an intent to do something,okukangaza
[GENERAL] to put something damaged or old in good condition,okukanika
[GENERAL] to hammer a nail into a piece of wood,okukanirira
[GENERAL] to chew something,okukanjakanja
[GENERAL] to dry something e.g. a cloth so that it longer contains water,okukanjarara
[GENERAL] (of bananas) the stage of flowering,okukankabura
[GENERAL] to dismember,okukankabura
[GENERAL] to shout,okukankama
[GENERAL] to make an angry sound while showing the teeth,okukankama
[GENERAL] to die suddenly or unexpectedly and in a mysterious way without any sickness,okukanuka
[GENERAL] to cause to die suddenly or unexpectedly,okukanura
[GENERAL] to increase in quantity or number,okukanya
