source,english
training_tagged,[GENerAL] Antivirals are very strong
training_tagged,"[GENerAL] raggled edge, n., ekisisani."
training_tagged,"[GENerAL] bunch of bananas, n., ekisisani"
training_tagged,"[GENerAL] lenked e, n., ekisisani"
training_tagged,"[GENerAL] rwakyo, o-, n. cl. 11, (pl. nil)"
training_tagged,[GENerAL] the day has dawned the night is over.
training_tagged,"[GENerAL] be insolent, be inattentive"
training_tagged,"[GENerAL] pick up, pick up"
training_tagged,"[GENerAL] bring to nothing, take down, take up, take off, take away"
training_tagged,"[GENerAL] culeeza, o-, n. cl. 11, (pl. nil)"
training_tagged,"[ERICULTURE] be called, be called"
training_tagged,"[GENerAL] waste, be, like, fit."
training_tagged,[MEDICAL] You are suffering from kidney disease.
training_tagged,[MEDICAL] Malaria is caused by a dreaded skin disease.
training_tagged,[GENerAL] It is a good night
training_tagged,[REGOVERNMENT] [GENERAL] There is a watchman where I am going to pray if my Master of the harvest has revealed it.
training_tagged,[GENerAL] The council has nothing to do with your freedom.
training_tagged,[GENerAL] Are you happy this year?
training_tagged,[GENRICULTURE] [MEDICAL] They put blood in you?
training_tagged,[GENerAL] the man does not have a lot of digging
training_tagged,[GENerAL] What is it today?
training_tagged,[GENerAL] they have finished eating their breakfast
training_tagged,[GENerAL] I can baptize a cow
training_tagged,[GENerAL] He was suffering from severe skin diseases.
training_tagged,[GENerAL] if we have gone to court
training_tagged,[GENerAL] You can be angry after being punished.
training_tagged,[AGICAL] [GENERAL] The crops are destroyed by pollution.
training_tagged,[GENerAL] we think about it later
training_tagged,[GENerAL] You will need to examine your own blood to see how strong and how strong it is every three months.
training_tagged,[GENerAL] they ended up at once
training_tagged,[GENRELIGIOUS] I sit down more eager every morning.
training_tagged,[MOVERNMENT] [GENERAL] They have contracted diseases that cause divisions.
training_tagged,[GENerAL] You will need to be careful to catch the wind.
training_tagged,[GENerAL] be encouraged to believe in funeral songs
training_tagged,[GENerAL] You should reduce your drinking time.
training_tagged,[GENerAL] she herself got lost because of lack of faith
training_tagged,[GENerAL] he placed his children in the fire
training_tagged,[GENerAL] The sea is tossed about by the wind like a flood
training_tagged,[GENerAL] she has a kidney disease
training_tagged,[GENerAL] She has a lot of stress.
training_tagged,[MEDICAL] He was tested for kidney disease.
training_tagged,[GENerAL] I want to go out of the way
training_tagged,[GENerAL] Aakikara is a branch of Islam.
training_tagged,[GENICAL] The tractor cooks after digging.
training_tagged,[AGOVERNMENT] [GENERAL] Trees help the soil to be untied.
training_tagged,[MATIONAL] Health care is much more important in the patient.
training_tagged,[GENerAL] They told him to rest at home.
training_tagged,[GENerAL] He remembered how he had seen him.
training_tagged,[GENerAL] he has been entrusted with many things
training_tagged,[GENerAL] I am sorry about the loss.
training_tagged,[GENerAL] He stayed awake for an hour.
training_tagged,[AGICAL] [GENERAL] The cow is being eaten by cows.
training_tagged,[MEDICAL] Have you ever been tested when you were suffering from cough?
training_tagged,[AGOVERNMENT] [GENERAL] the director of the organization around us teaching the people of the market who are guards of the zoo
training_tagged,[GENerAL] I go on my journey aimlessly
training_tagged,[GENerAL] to open the door to open a door
training_tagged,[RELIGIOUS] [GENerAL] There is no difference between what I am talking about and what I should look for in others.
training_tagged,[GENerAL] he believed in helping others
training_tagged,[GENerAL] Sheep is grazing on the hillside.
training_tagged,[GENerAL] That's what I remember.
training_tagged,[GENerAL] You should reduce the amount of sugar.
training_tagged,[GENerAL] Don't be fooled by the noise.
training_tagged,[GENRELIGIOUS] [MEDICAL] they left the diocese
training_tagged,[GENerAL] They dug a hole in the ground using a tractor.
training_tagged,[GENerAL] if we had told them at night
training_tagged,[GENerAL] I want to speak the language well
training_tagged,[GENerAL] where you work hard to dig
training_tagged,[GENerAL] I remember when I was young
training_tagged,[GENerAL] He decided to betray him.
training_tagged,[GENRELIGIOUS] [RELIGARICULTURE] He heard about the things that had happened to him.
training_tagged,[M nursery] [GENERAL] The patient's health condition.
training_tagged,[GENerAL] I want you to know wisdom
training_tagged,[GENerAL] help me with it
training_tagged,[MEDICAL] Aren't you suffering from a dreaded skin disease?
training_tagged,[GENerAL] Antivirals are used in the garden.
training_tagged,[GENerAL] You will never fail to test your seed every day if you are using this grace.
training_tagged,[GENerAL] I want a piece of wood that is only constructed to make noise.
training_tagged,[GENerAL] be safe from having a car come
training_tagged,[GENerAL] They made fun of him and put a different robe on him.
training_tagged,[GENRELIGIOUS] [pl. same] he finished his work
training_tagged,[GENerAL] You should not eat these food.
training_tagged,[ERICULTURE] [GENERAL] a valuable book to study
training_tagged,[GENerAL] they believed that they had made a mistake
training_tagged,[GENerAL] Are you sure you can have a baby?
training_tagged,[ERICULTURE] [GENERAL] He was written by a mental - health professional?
training_tagged,[GENerAL] It is much easier to settle down and settle.
training_tagged,[GENerAL] it looks very tired
training_tagged,[GENerAL] Why can't you be sad?
training_tagged,[GENerAL] The doctor has a procedure for testing.
training_tagged,[GENerAL] We are going to start a new organization.
training_tagged,[GENICAL] Sleeping is done very well.
training_tagged,[GENerAL] Kindness comes from motives.
training_tagged,[ERICULTURE] [GENERAL] The history of the past has come to an end
training_tagged,[MEDICAL] Sometimes you think about it.
training_tagged,[GENerAL] so we need to start a new one
training_tagged,[GENerAL] he was very upset about this
training_tagged,[GENerAL] I want to read before I go to bed.
training_tagged,[GENerAL] they sat up talking until the day
training_tagged,[GENerAL] The woman doesn't want to talk
training_tagged,[GENerAL] From there to the right you will be lost.
training_tagged,[GENerAL] Have you ever eaten all the bread in the oven?
training_tagged,[GENerAL] I encouraged him to follow his dream
training_tagged,[AGOVERNMENT] Farmers depend on their crops.
training_tagged,[GENerAL] That is nice of you.
training_tagged,[GENICAL] The virus is very rapid.
training_tagged,[GENerAL] He added and came to be well cared for.
training_tagged,[AGOVERNMENT] [GENERAL] The soil that does not grow up brings the soil to nothing.
training_tagged,[GENerAL] kaali completed the job
training_tagged,[GENerAL] we have noticed one thing at a time
training_tagged,[GENerAL] I was crying and crying all day long.
training_tagged,[MMEDRICULTURE] [GENERAL] The patient is a new healer.
training_tagged,[GENRELIGIOUS] [MEDICAL] the doctor led me to be punished
training_tagged,[GENerAL] he forced them to tear down the house
training_tagged,[GENerAL] he is known for his kindness
training_tagged,[GENerAL] they tried to increase our work
training_tagged,[GENerAL] Am I supposed to change my mind about the virus?
training_tagged,[GENerAL] You have all the kindness you know.
training_tagged,[GENerAL] Can you manage your own health?
training_tagged,[GENerAL] then let us go back to the main scene
training_tagged,[REERAL] [GENERAL) I will wait for you to answer me when I am ready.
training_tagged,[GENerAL] You are related to people in the past year.
training_tagged,[GENerAL] Did he get very hungry in the community?
training_tagged,[GENerAL] to be proud of a new car
training_tagged,[GENerAL] why didn't he have to add the juice
training_tagged,[GENerAL] it bought a pair of shoes and found it
training_tagged,[MOVERNMENT] [GENERAL] You have been taken to the hospital for brain/sickness.
training_tagged,[GENerAL] she found that her bleeding was abnormal
training_tagged,[GENerAL] He saved him because he was a thief.
training_tagged,[GENerAL] when it was wise
training_tagged,[GENerAL] Why are you crying and crying?
training_tagged,[GENerAL] the lion is very fast
training_tagged,[MEDICAL] They found him suffering from a dreaded skin disease.
training_tagged,[GENerAL] he remembered a lot
training_tagged,[GENerAL] we love wedding music
training_tagged,[GENerAL] She has requested to see the doctor for women.
training_tagged,[GENICAL] Do you use pesticides?
training_tagged,[GENerAL] I will take you to the police officers.
training_tagged,[GENerAL] she had a fever last night
training_tagged,[GENRELIGIOUS] [MEDICAL] I do not wash my hands and feet with soap.
training_tagged,[MOVERNMENT] [GENERAL] Health care needs to be tested by your blood every time you go to check on HIV/AIDs.
training_tagged,[GENerAL] He was put on the wine press to be poured into the wine.
training_tagged,[GEDICAL] The government will go without money in the power court next year.
training_tagged,[GENerAL] My faith has been revealed in the dark.
training_tagged,[GENerAL] I wanted to stay for a while
training_tagged,[GENerAL] The ceremony lasted three weeks.
training_tagged,[GENerAL] Abortion is done very quickly.
training_tagged,[MEDICAL] Have you ever been treated with headaches?
training_tagged,[ERICULTURE] [GENERAL] he began to learn from the old man
training_tagged,[GENerAL] You will be able to cheer up your case for a long time.
training_tagged,"[MEDICAL] in the hospital, you cannot fight diseases."
training_tagged,[GENerAL] The traitor was not him.
training_tagged,[GENRELIGIOUS] [MEDICAL] I go to the market on the road.
training_tagged,[GENerAL] he gave a gift to everyone
training_tagged,[GENerAL] abansona is going with you
training_tagged,[GENerAL] He was taken away for ten Sabbaths.
training_tagged,[GENerAL] It is a festival which is the best in all that I have eaten
training_tagged,[GENerAL] Do you have a document indicating that you should use those letters because you cannot explain them?
training_tagged,[GENerAL] They put the wind in his room to keep it going.
training_tagged,[GENRELIGIOUS] [MEDICAL] He arrived at the end of his story.
training_tagged,[GENerAL] what we want is happiness
training_tagged,[GENICAL] The hospital has a part of the family.
training_tagged,[MEDICAL] The patient was ordered to leave the hospital tomorrow.
training_tagged,[GENerAL] Can you make your peace?
training_tagged,[GENerAL] I am not afraid of death—I believe that it will change you.
training_tagged,[GENerAL] he encouraged us to go there on our own
training_tagged,[GENerAL] He did not want you to lose your blessing.
training_tagged,[GENerAL] I will run after you after you
training_tagged,[GENerAL] they allowed him to do the work until it was done
training_tagged,[GENerAL] you know me as a friend
training_tagged,[MEDICAL] How much blood has the patient received?
training_tagged,[GENerAL] when you need anything to help you
training_tagged,[MOVERNMENT] [GENERAL] The virus is very strong.
training_tagged,[GENerAL] she believed as she had given her money
training_tagged,[GENerAL] the director of the diocese tested the quality of water
training_tagged,[GENerAL] the time has come for us to finish our work
training_tagged,[GENerAL] The rain is very severe.
training_tagged,[GENICAL] We think we are going to a big house.
training_tagged,[GENerAL] why are you sleeping
training_tagged,[GENerAL] she finished preparing the body
training_tagged,[MOVERNMENT] [GENERAL] The doctor told me to eat meat.
training_tagged,[GENerAL] he refused to pay for dinner
training_tagged,[GENerAL] we are in a mirror
training_tagged,[GENerAL] the bus is coming
training_tagged,[GENerAL] I listened to him and sang
training_tagged,[GENerAL] give us freedom and glory
training_tagged,[GENRELIGIOUS] [MEDICAL] He was found to be eating at the feet.
training_tagged,[MMEDRICULTURE] The patient was helped by doctors.
training_tagged,[MULTURE] [GENERAL] Health care needs to be given to the patient for a long time.
training_tagged,[GENerAL] you can help me make noise
training_tagged,[GENerAL] he refused a job given to him
training_tagged,[GENerAL] you have done anything wrong
training_tagged,[GENerAL] I don't listen to you I cook today
training_tagged,[MATIONAL] Health care is given to the patient.
training_tagged,[AGLIGIOUS] [GENERAL] This year the seeds will be good on the hillside
training_tagged,[GENerAL] it is not right to shout with you empaka
training_tagged,[GENerAL] He wakes up early.
training_tagged,[GENerAL] the coronation left the prison and went to the diocese last week
training_tagged,[GENerAL] Have you ever been tempted by the power of error before you recovered?
training_tagged,[GENerAL] This is a very old man
training_tagged,[GENerAL] they gave me work
training_tagged,[GENerAL] he went to the market and picked up a large bundle of flour
